-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00000,-0.00000,-0.00000,-0.00000,-0.00005,-0.00005,-0.00005,-0.00005
-0.00001,0.00000,-0.00000,0.00001,-0.00006,-0.00005,-0.00006,-0.00006
-0.00001,0.00000,-0.00000,0.00001,-0.00006,-0.00005,-0.00006,-0.00006
-0.00001,0.00000,-0.00000,0.00001,-0.00006,-0.00005,-0.00006,-0.00006
-0.00001,0.00000,-0.00000,0.00001,-0.00006,-0.00005,-0.00006,-0.00006
-0.00001,0.00000,-0.00000,0.00001,-0.00006,-0.00005,-0.00006,-0.00006
-0.00001,0.00000,-0.00000,0.00001,-0.00006,-0.00005,-0.00006,-0.00006
-0.00001,0.00000,-0.00000,0.00001,-0.00006,-0.00005,-0.00006,-0.00006
-0.00001,0.00000,-0.00000,0.00001,-0.00006,-0.00005,-0.00006,-0.00006
-0.00002,0.00001,-0.00001,0.00002,-0.00007,-0.00006,-0.00006,-0.00006
-0.00002,0.00001,-0.00001,0.00002,-0.00007,-0.00006,-0.00006,-0.00006
-0.00002,0.00001,-0.00001,0.00002,-0.00007,-0.00006,-0.00006,-0.00006
-0.00002,0.00001,-0.00001,0.00002,-0.00007,-0.00006,-0.00006,-0.00006
-0.00002,0.00001,-0.00001,0.00002,-0.00007,-0.00006,-0.00006,-0.00006
